Unnamed: 0,Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of update,Mapped Category
635,Rema1000,"A38 HINDBÆR 0,4%",SYRNEDE PRODUKTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22015/image/1720609685/170.jpg,https://shop.rema1000.dk/mejeri,19.95,1.0,KG.,2025-04-18,SYRNEDE PRODUKTER
636,Rema1000,SKYR HINDBÆR,SYRNEDE PRODUKTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20386/image/1739873275/170.jpg,https://shop.rema1000.dk/mejeri,19.95,450.0,GR.,2025-04-18,SYRNEDE PRODUKTER
637,Rema1000,KEFIR VANILJE,SYRNEDE PRODUKTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23816/image/1738076719/170.jpg,https://shop.rema1000.dk/mejeri,19.95,1.0,LTR.,2025-04-18,SYRNEDE PRODUKTER
638,Rema1000,CREME FRAICHE 38%,SYRNEDE PRODUKTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20370/image/1739194397/170.jpg,https://shop.rema1000.dk/mejeri,16.95,190.0,GR.,2025-04-18,SYRNEDE PRODUKTER
639,Rema1000,BANOFFEE PIE,SYRNEDE PRODUKTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20862/image/1737616772/170.jpg,https://shop.rema1000.dk/mejeri,8.95,150.0,GR.,2025-04-18,SYRNEDE PRODUKTER
640,Rema1000,PÆRE/BANAN YOGHURT,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22237/image/1697449495/170.jpg,https://shop.rema1000.dk/mejeri,17.95,1.0,KG.,2025-04-18,MEJERI
641,Rema1000,JORDBÆR YOGHURT,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22239/image/1697449904/170.jpg,https://shop.rema1000.dk/mejeri,17.95,1.0,KG.,2025-04-18,MEJERI
642,Rema1000,PÆRE & BANAN YOGHURT,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22251/image/1667558923/170.jpg,https://shop.rema1000.dk/mejeri,21.95,1.0,KG.,2025-04-18,MEJERI
643,Rema1000,VANILJE,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24015/image/1664273976/170.jpg,https://shop.rema1000.dk/mejeri,32.95,1000.0,GR.,2025-04-18,MEJERI
644,Rema1000,"JORDBÆR YOGHURT 1,4%",YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22260/image/1667556944/170.jpg,https://shop.rema1000.dk/mejeri,21.95,1.0,KG.,2025-04-18,MEJERI
645,Rema1000,DANONINO,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24212/image/1714058922/170.jpg,https://shop.rema1000.dk/mejeri,6.0,70.0,GR.,2025-04-18,MEJERI
646,Rema1000,"PÆRE & BANAN 0,4%",YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21569/image/1725436038/170.jpg,https://shop.rema1000.dk/mejeri,23.95,1.0,LTR.,2025-04-18,MEJERI
647,Rema1000,PEACH MELBA YOGHURT,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22233/image/1697448164/170.jpg,https://shop.rema1000.dk/mejeri,17.95,1.0,KG.,2025-04-18,MEJERI
648,Rema1000,GRÆSK YOGHURT 10%,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/413292/image/1623773963/170.jpg,https://shop.rema1000.dk/mejeri,17.95,400.0,GR.,2025-04-18,MEJERI
649,Rema1000,VANILJE,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22823/image/1662387574/170.jpg,https://shop.rema1000.dk/mejeri,22.95,1000.0,GR.,2025-04-18,MEJERI
650,Rema1000,YOGGI VANILJE,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26840/image/1665039267/170.jpg,https://shop.rema1000.dk/mejeri,10.5,166.0,GR.,2025-04-18,MEJERI
651,Rema1000,NATUREL YOGHURT,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22218/image/1667556744/170.jpg,https://shop.rema1000.dk/mejeri,16.95,1.0,KG.,2025-04-18,MEJERI
652,Rema1000,APPELSIN YOGHURT,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22234/image/1697536550/170.jpg,https://shop.rema1000.dk/mejeri,17.95,1.0,KG.,2025-04-18,MEJERI
653,Rema1000,GRÆSK YOGHURT 10%,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/413282/image/1618576340/170.jpg,https://shop.rema1000.dk/mejeri,32.95,1.0,KG.,2025-04-18,MEJERI
654,Rema1000,JORDBÆR,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22428/image/1720700367/170.jpg,https://shop.rema1000.dk/mejeri,6.25,150.0,GR.,2025-04-18,MEJERI
655,Rema1000,YOGGI APPELSIN,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26838/image/1665039327/170.jpg,https://shop.rema1000.dk/mejeri,10.5,166.0,GR.,2025-04-18,MEJERI
656,Rema1000,"NATUREL YOGHURT 0,5%",YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21567/image/1725436083/170.jpg,https://shop.rema1000.dk/mejeri,19.95,1.0,KG.,2025-04-18,MEJERI
657,Rema1000,PÆRE/BANAN,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22427/image/1720700367/170.jpg,https://shop.rema1000.dk/mejeri,6.25,150.0,GR.,2025-04-18,MEJERI
658,Rema1000,"KIRSEBÆR YOGHURT 1,3%",YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20426/image/1695980052/170.jpg,https://shop.rema1000.dk/mejeri,21.95,1.0,KG.,2025-04-18,MEJERI
659,Rema1000,SKYR AIRY STRAWBERRY,YOGHURT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/22788/image/1732540916/170.jpg,https://shop.rema1000.dk/mejeri,7.95,128.0,GR.,2025-04-18,MEJERI
660,Rema1000,SKRABEÆG,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/224233/image/1739436119/170.jpg,https://shop.rema1000.dk/mejeri,12.0,10.0,STK.,2025-04-18,ÆG
661,Rema1000,ØKOLOGISKE ÆG,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/220017/image/1618570552/170.jpg,https://shop.rema1000.dk/mejeri,29.5,8.0,STK.,2025-04-18,ÆG
662,Rema1000,SKRABEÆG,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/220032/image/1619003851/170.jpg,https://shop.rema1000.dk/mejeri,37.95,15.0,STK.,2025-04-18,ÆG
663,Rema1000,FRILANDSÆG,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/224242/image/1624285238/170.jpg,https://shop.rema1000.dk/mejeri,21.25,6.0,STK.,2025-04-18,ÆG
664,Rema1000,ØKOLOGISKE ÆG,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/225515/image/1618570558/170.jpg,https://shop.rema1000.dk/mejeri,36.95,10.0,STK.,2025-04-18,ÆG
665,Rema1000,FRILANDS BRUNCHÆG,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/224232/image/1624360848/170.jpg,https://shop.rema1000.dk/mejeri,15.95,4.0,STK.,2025-04-18,ÆG
666,Rema1000,SLOTSÆG,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/220018/image/1618570552/170.jpg,https://shop.rema1000.dk/mejeri,28.0,6.0,STK.,2025-04-18,ÆG
667,Rema1000,ÆGGESTAND,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/225533/image/1623758102/170.jpg,https://shop.rema1000.dk/mejeri,11.95,125.0,GR.,2025-04-18,ÆG
668,Rema1000,ÆGGEBLOMMER,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/220043/image/1732432804/170.jpg,https://shop.rema1000.dk/mejeri,19.95,230.0,GR.,2025-04-18,ÆG
669,Rema1000,ÆGGEHVIDER,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/220039/image/1730454668/170.jpg,https://shop.rema1000.dk/mejeri,19.95,230.0,GR.,2025-04-18,ÆG
670,Rema1000,LIVSKRAFT SKRABEÆG,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/224239/image/1618570557/170.jpg,https://shop.rema1000.dk/mejeri,29.5,8.0,STK.,2025-04-18,ÆG
671,Rema1000,HELÆG,ÆG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/225534/image/1715678418/170.jpg,https://shop.rema1000.dk/mejeri,16.95,180.0,GR.,2025-04-18,ÆG
672,Rema1000,SUN LOLLY,FRYS-SELV-IS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11061/image/1678800093/170.jpg,https://shop.rema1000.dk/kolonial,20.0,480.0,ML.,2025-04-18,FROST
673,Rema1000,SUN LOLLY,FRYS-SELV-IS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10883/image/1678977214/170.jpg,https://shop.rema1000.dk/kolonial,20.0,480.0,ML.,2025-04-18,FROST
674,Rema1000,SUN LOLLY,FRYS-SELV-IS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11065/image/1678800023/170.jpg,https://shop.rema1000.dk/kolonial,20.0,480.0,ML.,2025-04-18,FROST
675,Rema1000,SUN LOLLY,FRYS-SELV-IS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11062/image/1678800051/170.jpg,https://shop.rema1000.dk/kolonial,20.0,480.0,ML.,2025-04-18,FROST
676,Rema1000,SUN LOLLY,FRYS-SELV-IS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11352/image/1710844129/170.jpg,https://shop.rema1000.dk/kolonial,20.0,480.0,ML.,2025-04-18,FROST
677,Rema1000,GL. FLÆSKESVÆR,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/79092/image/1618240350/170.jpg,https://shop.rema1000.dk/kolonial,7.5,50.0,GR.,2025-04-18,SNACKS & SLIK
678,Rema1000,POPCORN,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/79030/image/1618240349/170.jpg,https://shop.rema1000.dk/kolonial,6.95,100.0,GR.,2025-04-18,SNACKS & SLIK
679,Rema1000,FRANSKE KARTOFLER,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77983/image/1744622138/170.jpg,https://shop.rema1000.dk/kolonial,10.5,250.0,GR.,2025-04-18,SNACKS & SLIK
680,Rema1000,PEANUTS,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/79082/image/1618240349/170.jpg,https://shop.rema1000.dk/kolonial,9.25,250.0,GR.,2025-04-18,SNACKS & SLIK
681,Rema1000,OSTEREJER,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77993/image/1701078781/170.jpg,https://shop.rema1000.dk/kolonial,9.95,175.0,GR.,2025-04-18,SNACKS & SLIK
682,Rema1000,HOLIDAY DIPMIX,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/70168/image/1618240134/170.jpg,https://shop.rema1000.dk/kolonial,4.25,16.0,GR.,2025-04-18,SNACKS & SLIK
683,Rema1000,BACON SNACKS,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77994/image/1618240341/170.jpg,https://shop.rema1000.dk/kolonial,11.95,175.0,GR.,2025-04-18,SNACKS & SLIK
684,Rema1000,SOUR CREAM & ONION,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77985/image/1744622112/170.jpg,https://shop.rema1000.dk/kolonial,11.5,250.0,GR.,2025-04-18,SNACKS & SLIK
685,Rema1000,MIKROOVN POPCORN,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/79018/image/1618240348/170.jpg,https://shop.rema1000.dk/kolonial,8.95,300.0,GR.,2025-04-18,SNACKS & SLIK
686,Rema1000,SALTE SPIRALER,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77999/image/1618240341/170.jpg,https://shop.rema1000.dk/kolonial,12.5,175.0,GR.,2025-04-18,SNACKS & SLIK
687,Rema1000,SALTSTÆNGER,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71748/image/1699883530/170.jpg,https://shop.rema1000.dk/kolonial,5.25,200.0,GR.,2025-04-18,SNACKS & SLIK
688,Rema1000,SNACK MIX,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77995/image/1618240341/170.jpg,https://shop.rema1000.dk/kolonial,12.5,175.0,GR.,2025-04-18,SNACKS & SLIK
689,Rema1000,ORIGINAL,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/70190/image/1632405422/170.jpg,https://shop.rema1000.dk/kolonial,22.95,175.0,GR.,2025-04-18,SNACKS & SLIK
690,Rema1000,FLÆSKESVÆR,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77966/image/1618240340/170.jpg,https://shop.rema1000.dk/kolonial,15.95,150.0,GR.,2025-04-18,SNACKS & SLIK
691,Rema1000,BARBECUE CHIPS,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77984/image/1744622053/170.jpg,https://shop.rema1000.dk/kolonial,11.5,250.0,GR.,2025-04-18,SNACKS & SLIK
692,Rema1000,SNACK ROLLS,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102820/image/1618416492/170.jpg,https://shop.rema1000.dk/kolonial,7.75,125.0,GR.,2025-04-18,SNACKS & SLIK
693,Rema1000,DILD DIP,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71286/image/1618240229/170.jpg,https://shop.rema1000.dk/kolonial,4.25,16.0,GR.,2025-04-18,SNACKS & SLIK
694,Rema1000,KARTOFFELSTICKS,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/78006/image/1618240342/170.jpg,https://shop.rema1000.dk/kolonial,8.95,125.0,GR.,2025-04-18,SNACKS & SLIK
695,Rema1000,CHICKEN POMM'S,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77919/image/1618240339/170.jpg,https://shop.rema1000.dk/kolonial,23.95,130.0,GR.,2025-04-18,SNACKS & SLIK
696,Rema1000,SNACK MIX SC&O,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77998/image/1618240341/170.jpg,https://shop.rema1000.dk/kolonial,12.5,175.0,GR.,2025-04-18,SNACKS & SLIK
697,Rema1000,CREME FRAICHE DRESS.,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/112556/image/1738839714/170.jpg,https://shop.rema1000.dk/kolonial,12.0,425.0,GR.,2025-04-18,DRESSING
698,Rema1000,CREME FRAICHE DRESS.,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111939/image/1618490543/170.jpg,https://shop.rema1000.dk/kolonial,14.95,410.0,GR.,2025-04-18,DRESSING
699,Rema1000,MANGO KARRY DRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/118452/image/1618490559/170.jpg,https://shop.rema1000.dk/kolonial,12.5,250.0,GR.,2025-04-18,DRESSING
700,Rema1000,HVIDLØGSDRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111932/image/1618490541/170.jpg,https://shop.rema1000.dk/kolonial,12.5,420.0,GR.,2025-04-18,DRESSING
701,Rema1000,BURGERDRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/112561/image/1721899202/170.jpg,https://shop.rema1000.dk/kolonial,19.95,425.0,GR.,2025-04-18,DRESSING
702,Rema1000,THOUSAND ISLAND,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/112555/image/1738839665/170.jpg,https://shop.rema1000.dk/kolonial,12.0,425.0,GR.,2025-04-18,DRESSING
703,Rema1000,TERIYAKI SAUCE,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101574/image/1743503025/170.jpg,https://shop.rema1000.dk/kolonial,5.0,40.0,GR.,2025-04-18,DRESSING
704,Rema1000,FRANSK DRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110082/image/1721899199/170.jpg,https://shop.rema1000.dk/kolonial,19.95,425.0,GR.,2025-04-18,DRESSING
705,Rema1000,THOUSAND ISLAND,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111934/image/1711469507/170.jpg,https://shop.rema1000.dk/kolonial,12.5,420.0,GR.,2025-04-18,DRESSING
706,Rema1000,BBQ SAUCE,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110238/image/1618490516/170.jpg,https://shop.rema1000.dk/kolonial,16.95,370.0,GR.,2025-04-18,DRESSING
707,Rema1000,KRYDDERURTEDRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111930/image/1618490540/170.jpg,https://shop.rema1000.dk/kolonial,12.5,420.0,GR.,2025-04-18,DRESSING
708,Rema1000,POMMES FRITES SAUCE,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110084/image/1618490510/170.jpg,https://shop.rema1000.dk/kolonial,19.95,425.0,GR.,2025-04-18,DRESSING
709,Rema1000,COLESLAW DRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111938/image/1618490542/170.jpg,https://shop.rema1000.dk/kolonial,14.95,416.0,GR.,2025-04-18,DRESSING
710,Rema1000,CÆSAR DRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110016/image/1618490504/170.jpg,https://shop.rema1000.dk/kolonial,15.95,300.0,GR.,2025-04-18,DRESSING
711,Rema1000,SWEET CHILI THAI,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110052/image/1736417932/170.jpg,https://shop.rema1000.dk/kolonial,12.5,430.0,GR.,2025-04-18,DRESSING
712,Rema1000,BBQ SAUCE,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101575/image/1714738411/170.jpg,https://shop.rema1000.dk/kolonial,5.0,70.0,GR.,2025-04-18,DRESSING
713,Rema1000,ITALIANO DRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111935/image/1618490542/170.jpg,https://shop.rema1000.dk/kolonial,9.94,420.0,GR.,2025-04-18,DRESSING
714,Rema1000,VINAIGRETTE PULVER,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/91202/image/1713963290/170.jpg,https://shop.rema1000.dk/kolonial,5.0,10.0,GR.,2025-04-18,DRESSING
715,Rema1000,CREME F. DRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110495/image/1647262646/170.jpg,https://shop.rema1000.dk/kolonial,18.95,305.0,GR.,2025-04-18,DRESSING
716,Rema1000,BURGER DRESSING,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110588/image/1714743466/170.jpg,https://shop.rema1000.dk/kolonial,18.0,250.0,ML.,2025-04-18,DRESSING
717,Rema1000,TUN I VAND,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30018/image/1736766377/170.jpg,https://shop.rema1000.dk/kolonial,11.95,140.0,GR.,2025-04-18,FROST
718,Rema1000,FINDELT MAKREL,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30204/image/1664885858/170.jpg,https://shop.rema1000.dk/kolonial,8.0,125.0,GR.,2025-04-18,FROST
719,Rema1000,MAKRELFILET I TOMAT,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30145/image/1664885834/170.jpg,https://shop.rema1000.dk/kolonial,8.0,125.0,GR.,2025-04-18,FROST
720,Rema1000,TUN I OLIE,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30019/image/1736766730/170.jpg,https://shop.rema1000.dk/kolonial,11.95,140.0,GR.,2025-04-18,FROST
721,Rema1000,ROGN,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30029/image/1642592966/170.jpg,https://shop.rema1000.dk/kolonial,15.95,200.0,GR.,2025-04-18,FROST
722,Rema1000,LUKSUSROGN,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/34608/image/1618238054/170.jpg,https://shop.rema1000.dk/kolonial,12.0,200.0,GR.,2025-04-18,FROST
723,Rema1000,TUN I VAND,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30209/image/1742459928/170.jpg,https://shop.rema1000.dk/kolonial,25.0,306.0,GR.,2025-04-18,FROST
724,Rema1000,MAKRELFILET I TOMAT,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30036/image/1618238023/170.jpg,https://shop.rema1000.dk/kolonial,12.0,125.0,GR.,2025-04-18,FROST
725,Rema1000,TUN I OLIE.,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30208/image/1742459911/170.jpg,https://shop.rema1000.dk/kolonial,25.0,306.0,GR.,2025-04-18,FROST
726,Rema1000,TORSKEROGN,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/34596/image/1743414112/170.jpg,https://shop.rema1000.dk/kolonial,19.95,200.0,GR.,2025-04-18,FROST
727,Rema1000,KIPPERS I OLIE,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30188/image/1618238039/170.jpg,https://shop.rema1000.dk/kolonial,17.95,130.0,GR.,2025-04-18,FROST
728,Rema1000,TUN I VAND,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/36108/image/1618238061/170.jpg,https://shop.rema1000.dk/kolonial,12.0,105.0,GR.,2025-04-18,FROST
729,Rema1000,YELLOWFIN TUN I OLIE,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30007/image/1738839506/170.jpg,https://shop.rema1000.dk/kolonial,14.95,140.0,GR.,2025-04-18,FROST
730,Rema1000,TUN I OLIE,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/36107/image/1618238060/170.jpg,https://shop.rema1000.dk/kolonial,12.0,105.0,GR.,2025-04-18,FROST
731,Rema1000,SARDINER I OLIE,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/37016/image/1618238063/170.jpg,https://shop.rema1000.dk/kolonial,10.95,120.0,GR.,2025-04-18,FROST
732,Rema1000,KIPPERS I VAND,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30187/image/1618238038/170.jpg,https://shop.rema1000.dk/kolonial,17.95,130.0,GR.,2025-04-18,FROST
733,Rema1000,PEBER KIPPERS I OLIE,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30189/image/1618238039/170.jpg,https://shop.rema1000.dk/kolonial,17.95,130.0,GR.,2025-04-18,FROST
734,Rema1000,TUN I TOMAT,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/36109/image/1618238061/170.jpg,https://shop.rema1000.dk/kolonial,12.0,150.0,GR.,2025-04-18,FROST
735,Rema1000,MUSLINGER NATUREL,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/36515/image/1618238063/170.jpg,https://shop.rema1000.dk/kolonial,16.5,120.0,GR.,2025-04-18,FROST
736,Rema1000,RØGET TORSKELEVER,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/34420/image/1693245606/170.jpg,https://shop.rema1000.dk/kolonial,19.95,120.0,GR.,2025-04-18,FROST
737,Rema1000,MAYONNAISE,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460113/image/1618577359/170.jpg,https://shop.rema1000.dk/kolonial,11.95,400.0,GR.,2025-04-18,FROST
738,Rema1000,REMOULADE,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460114/image/1618577359/170.jpg,https://shop.rema1000.dk/kolonial,11.95,400.0,GR.,2025-04-18,FROST
739,Rema1000,TOMATKETCHUP,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110848/image/1705494325/170.jpg,https://shop.rema1000.dk/kolonial,8.5,520.0,GR.,2025-04-18,FROST
740,Rema1000,ÆGTE MAYONNAISE,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/466026/image/1738839600/170.jpg,https://shop.rema1000.dk/kolonial,12.0,375.0,GR.,2025-04-18,FROST
741,Rema1000,RISTEDE LØG,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/119010/image/1643291225/170.jpg,https://shop.rema1000.dk/kolonial,8.95,200.0,GR.,2025-04-18,FROST
742,Rema1000,REMOULADE,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/466025/image/1738839747/170.jpg,https://shop.rema1000.dk/kolonial,12.0,375.0,GR.,2025-04-18,FROST
743,Rema1000,MAYONNAISE LIGHT,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460109/image/1618577358/170.jpg,https://shop.rema1000.dk/kolonial,11.95,400.0,GR.,2025-04-18,FROST
744,Rema1000,RISTEDE LØG,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/119017/image/1712150605/170.jpg,https://shop.rema1000.dk/kolonial,6.95,100.0,GR.,2025-04-18,FROST
745,Rema1000,REMOULADE LIGHT,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460107/image/1618577357/170.jpg,https://shop.rema1000.dk/kolonial,11.95,400.0,GR.,2025-04-18,FROST
746,Rema1000,KETCHUP,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110439/image/1634913101/170.jpg,https://shop.rema1000.dk/kolonial,22.5,500.0,GR.,2025-04-18,FROST
747,Rema1000,SENNEP,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110129/image/1618490512/170.jpg,https://shop.rema1000.dk/kolonial,8.95,400.0,GR.,2025-04-18,FROST
