Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned
Rema1000,FRITGÅENDE KYLLING,79.00,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404890/image/1686129643/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,1100,GR.,,2025-04-27,fritgående kylling
Rema1000,DANSK ØKO KYLLINGEBRYST,64.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404944/image/1712755232/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,160,GR.,,2025-04-27,kyllingebryst
Rema1000,GRILLBØFFER MED KRYDDERIER,34.95,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400128/image/1712243993/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,grillbøffer med krydderier
Rema1000,TYKSTEGSBØFFER,79.00,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405249/image/1725880220/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,tykstegsbøffer
Rema1000,KALVE GRILLSTICKS,34.95,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400137/image/1712243993/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,280,GR.,,2025-04-27,kalve grillsticks
Rema1000,HØJREBSBØFFER M/STEAKPEBER,69.00,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405265/image/1725880528/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,,2025-04-27,højrebsbøffer msteakpeber
Rema1000,GRILLBØFFER BBQ,37.95,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405500/image/1712243995/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,grillbøffer bbq
Rema1000,KALVE SCHNITZEL,35.00,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405244/image/1731595535/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,200,GR.,,2025-04-27,kalve schnitzel
Rema1000,HØJREBSBØFFER,89.00,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405250/image/1713264744/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,360,GR.,,2025-04-27,højrebsbøffer
Rema1000,HERREGÅRDSBØFFER,42.95,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405400/image/1715177534/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,360,GR.,,2025-04-27,herregårdsbøffer
Rema1000,KALVESTEAK M.URTER,69.00,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405245/image/1715004954/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,,2025-04-27,kalvesteak murter
Rema1000,RIBEYE STEAK,69.00,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405101/image/1741775245/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,180,GR.,,2025-04-27,ribeye steak
Rema1000,RUMP STEAK,59.00,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405102/image/1741775256/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,180,GR.,,2025-04-27,rump steak
Rema1000,STRIPLOIN STEAK,59.00,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405100/image/1741775232/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,180,GR.,,2025-04-27,striploin steak
Rema1000,CUVETTE,157.40,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/406990/image/1618576147/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,1.05,KG.,,2025-04-27,cuvette
Rema1000,RIB EYE,337.37,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400191/image/1618576098/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,1.35,KG.,,2025-04-27,rib eye
Rema1000,CULOTTE,206.89,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/406991/image/1618576147/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,1.15,KG.,,2025-04-27,culotte
Rema1000,FRILAND ØKO HØJREBSBØFFER,99.00,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400393/image/1726583238/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,,2025-04-27,friland  højrebsbøffer
Rema1000,KALVE FLANKSTEAK,71.96,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/407021/image/1688578675/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,0.45,KG.,,2025-04-27,kalve flanksteak
Rema1000,HØJREBSFILET,329.85,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405270/image/1618576144/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,1.5,KG.,,2025-04-27,højrebsfilet
Rema1000,KALVE FLANKSTEAK,71.96,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/407020/image/1709894195/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,0.45,KG.,,2025-04-27,kalve flanksteak
Rema1000,HK. BØFFER M/BACON,32.95,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400183/image/1713265558/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,250,GR.,,2025-04-27,hk bøffer mbacon
Rema1000,MEDISTER,34.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400726/image/1712755229/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,500,GR.,,2025-04-27,medister
Rema1000,STEGEFLÆSK,37.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401035/image/1731575079/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,,2025-04-27,stegeflæsk
Rema1000,HERREGÅRDS KOTELETTER,34.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401020/image/1738241661/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,340,GR.,,2025-04-27,herregårds koteletter
Rema1000,NAKKEKOTELETTER,32.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400043/image/1712242169/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,nakkekoteletter
Rema1000,BACON & BBQ GRILLBØFFER,25.00,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400101/image/1716819806/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,250,GR.,,2025-04-27,bacon & bbq grillbøffer
Rema1000,NAKKEKOTELETTER,34.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401030/image/1738241670/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,nakkekoteletter
Rema1000,GRISEMØRBRAD,59.94,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400610/image/1618576111/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,0.6,KG.,,2025-04-27,grisemørbrad
Rema1000,KOTELETTER M. HVIDLØG,32.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400002/image/1712752845/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,koteletter m hvidløg
Rema1000,FILET ALA MØRBRAD,44.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400604/image/1741007069/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,,2025-04-27,filet ala mørbrad
Rema1000,FILET ALA MØRBRAD,44.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400600/image/1741007057/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,,2025-04-27,filet ala mørbrad
Rema1000,KOTELETTER,25.00,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400717/image/1716989100/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,,2025-04-27,koteletter
Rema1000,STEGEFLÆSK I SKIVER,25.00,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400711/image/1712755229/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,,2025-04-27,stegeflæsk i skiver
Rema1000,MEDISTER,29.00,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401010/image/1712243992/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,,2025-04-27,medister
Rema1000,KOTELET MED SKAFT,34.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401021/image/1729509477/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,225,GR.,,2025-04-27,kotelet med skaft
Rema1000,BACON/CHEDDAR GRILLER,29.00,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400020/image/1743431594/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,360,GR.,,2025-04-27,baconcheddar griller
Rema1000,GRILL FLÆSK BBQ,29.00,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401041/image/1713264881/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,grill flæsk bbq
Rema1000,KOTELETTER M.TOMAT,32.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400001/image/1712647222/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,koteletter mtomat
Rema1000,GRILLSTICKS MED BACON,32.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400902/image/1712242381/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,360,GR.,,2025-04-27,grillsticks med bacon
Rema1000,RIBBENSSTEG 900-1200G,79.00,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401054/image/1637924670/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,900,GR.,,2025-04-27,ribbenssteg g
Rema1000,MARMORERET GRILLFILET,39.95,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400585/image/1678706389/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,,2025-04-27,marmoreret grillfilet
Rema1000,LAMMECULOTTE,79.00,LAM,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405070/image/1683708981/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,lammeculotte
Rema1000,ØKO FALAFEL,25.00,PLANTEBASEREDE ALTERNATIVER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401207/image/1716989233/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,,2025-04-27,falafel
Rema1000,HAKKET,25.00,PLANTEBASEREDE ALTERNATIVER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401204/image/1739974612/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,,2025-04-27,hakket
Rema1000,PIPFRI,22.00,PLANTEBASEREDE ALTERNATIVER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401251/image/1716989260/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,200,GR.,,2025-04-27,pipfri
Rema1000,"HYTTEOST 1,5%",11.95,HYTTEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/28825/image/1732541034/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,"hytteost ,"
Rema1000,HYTTEOST 4%,22.95,HYTTEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/28811/image/1695895662/170.jpg,https://shop.rema1000.dk/ost-mv,450,GR.,,2025-04-27,hytteost
Rema1000,HYTTEOST 1.5%,15.50,HYTTEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/28827/image/1667558972/170.jpg,https://shop.rema1000.dk/ost-mv,250,GR.,,2025-04-27,hytteost
Rema1000,"HYTTEOST 4,0%",14.95,HYTTEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/28826/image/1694426271/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,"hytteost ,"
Rema1000,REVET VEGAN TOPPING,14.95,PLANTEBASERET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450581/image/1618576768/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,revet vegan topping
Rema1000,VEGAN SKIVER,13.95,PLANTEBASERET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450583/image/1719305226/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,vegan skiver
Rema1000,OSTEHAPS 18 STK.,39.95,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458228/image/1667555796/170.jpg,https://shop.rema1000.dk/ost-mv,324,GR.,,2025-04-27,ostehaps stk
Rema1000,SMØREOST 8/8,15.95,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458278/image/1618576859/170.jpg,https://shop.rema1000.dk/ost-mv,140,GR.,,2025-04-27,smøreost
Rema1000,CHEEZ DIPPERS,29.95,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458244/image/1675759596/170.jpg,https://shop.rema1000.dk/ost-mv,175,GR.,,2025-04-27,cheez dippers
Rema1000,LILLEBROR OST 45+,32.95,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458232/image/1667555744/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,lillebror ost +
Rema1000,OSTEHAPS 12 STK.,32.95,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458229/image/1695980279/170.jpg,https://shop.rema1000.dk/ost-mv,216,GR.,,2025-04-27,ostehaps stk
Rema1000,GRANA PADANO,36.95,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455418/image/1618576835/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,grana padano
Rema1000,MILD CHEDDAR,23.95,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458291/image/1618576862/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,mild cheddar
Rema1000,CHEDDAR,24.95,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458289/image/1701194409/170.jpg,https://shop.rema1000.dk/ost-mv,250,GR.,,2025-04-27,cheddar
Rema1000,PARMIGIANO REGGIANO,44.95,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455411/image/1618576833/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,parmigiano reggiano
Rema1000,CHEDDAR,27.95,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458290/image/1618576861/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,cheddar
Rema1000,MANCHEGO OST,34.95,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455502/image/1701367208/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,manchego ost
Rema1000,PRIMA DONNA,49.95,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450182/image/1675691425/170.jpg,https://shop.rema1000.dk/ost-mv,220,GR.,,2025-04-27,prima donna
Rema1000,MOZZARELLA,22.50,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455522/image/1676977584/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,mozzarella
Rema1000,MOZZARELLA,9.25,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/452016/image/1618576805/170.jpg,https://shop.rema1000.dk/ost-mv,125,GR.,,2025-04-27,mozzarella
Rema1000,CHEDDAR OST,15.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455585/image/1618576849/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,cheddar ost
Rema1000,MINI MOZZARELLA,19.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450137/image/1618576758/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,mini mozzarella
Rema1000,MOZZARELLA 13%,19.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455513/image/1664360745/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,mozzarella
Rema1000,REVET MOZZARELLA,19.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455506/image/1618576842/170.jpg,https://shop.rema1000.dk/ost-mv,140,GR.,,2025-04-27,revet mozzarella
Rema1000,SALATOST TERN 45+,19.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455649/image/1618576852/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,salatost tern +
Rema1000,PUCK,19.50,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455656/image/1734600167/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,puck
Rema1000,SALATOST TERN 45+,25.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455636/image/1618576850/170.jpg,https://shop.rema1000.dk/ost-mv,325,GR.,,2025-04-27,salatost tern +
Rema1000,TEX MEX OST,15.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455512/image/1618576843/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,tex mex ost
Rema1000,BURRATA,18.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/452007/image/1649163374/170.jpg,https://shop.rema1000.dk/ost-mv,120,GR.,,2025-04-27,burrata
Rema1000,MOZZARELLA,45.00,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455528/image/1676977633/170.jpg,https://shop.rema1000.dk/ost-mv,400,GR.,,2025-04-27,mozzarella
Rema1000,GRÆSK FETAOST,21.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450013/image/1722880808/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,græsk fetaost
Rema1000,RØGEOST,16.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/457245/image/1738077141/170.jpg,https://shop.rema1000.dk/ost-mv,175,GR.,,2025-04-27,røgeost
Rema1000,MASCARPONE,21.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24197/image/1618232696/170.jpg,https://shop.rema1000.dk/ost-mv,250,GR.,,2025-04-27,mascarpone
Rema1000,SALATOST,12.50,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455645/image/1618576852/170.jpg,https://shop.rema1000.dk/ost-mv,100,GR.,,2025-04-27,salatost
Rema1000,MOZZARELLA,11.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/452017/image/1618576805/170.jpg,https://shop.rema1000.dk/ost-mv,100,GR.,,2025-04-27,mozzarella
Rema1000,PIZZATOPPING,22.50,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455520/image/1681476781/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,pizzatopping
Rema1000,MOZZARELLA,14.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450312/image/1724156873/170.jpg,https://shop.rema1000.dk/ost-mv,140,GR.,,2025-04-27,mozzarella
Rema1000,SALATOST TERN 3%,22.95,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455672/image/1667559025/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,salatost tern
Rema1000,KLOVBORG 45+,35.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451101/image/1734597694/170.jpg,https://shop.rema1000.dk/ost-mv,240,GR.,,2025-04-27,klovborg +
Rema1000,GOUDA SKIVEOST 48+,36.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451104/image/1714113209/170.jpg,https://shop.rema1000.dk/ost-mv,400,GR.,,2025-04-27,gouda skiveost +
Rema1000,COUNTRY COW TOAST,11.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451078/image/1732888050/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,country cow toast
Rema1000,ML SKIVEOST 45+,33.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451106/image/1714113290/170.jpg,https://shop.rema1000.dk/ost-mv,300,GR.,,2025-04-27,ml skiveost +
Rema1000,SKIVEOST 45+,32.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451105/image/1714113251/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,skiveost +
Rema1000,SMALLE SKIVER L 45+,21.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451086/image/1732540211/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,smalle skiver l +
Rema1000,MILD OST 13%,35.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451077/image/1664274100/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,mild ost
Rema1000,ML SKIVEOST OST,31.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451111/image/1714113691/170.jpg,https://shop.rema1000.dk/ost-mv,250,GR.,,2025-04-27,ml skiveost ost
Rema1000,SMALLE SKIVER ML 30+,18.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451087/image/1732540231/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,smalle skiver ml +
Rema1000,CHEDDAR OST 50+,14.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451109/image/1618576790/170.jpg,https://shop.rema1000.dk/ost-mv,100,GR.,,2025-04-27,cheddar ost +
Rema1000,SKIVEOST 45+,42.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451074/image/1697553160/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,skiveost +
Rema1000,ML SKIVEOST 45+,33.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451103/image/1714113068/170.jpg,https://shop.rema1000.dk/ost-mv,300,GR.,,2025-04-27,ml skiveost +
Rema1000,MILD SKIVEOST 30+,33.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451107/image/1714113328/170.jpg,https://shop.rema1000.dk/ost-mv,300,GR.,,2025-04-27,mild skiveost +
Rema1000,SKIVEOST 45+,38.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450072/image/1692181908/170.jpg,https://shop.rema1000.dk/ost-mv,240,GR.,,2025-04-27,skiveost +
Rema1000,SMALLE SKIVER ML 45+,19.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451085/image/1732540077/170.jpg,https://shop.rema1000.dk/ost-mv,150,GR.,,2025-04-27,smalle skiver ml +
Rema1000,COUNTRY COW BURGER,13.95,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451081/image/1694427636/170.jpg,https://shop.rema1000.dk/ost-mv,200,GR.,,2025-04-27,country cow burger
Rema1000,HAVARTI 60+,37.95,SKÆREOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451052/image/1618576779/170.jpg,https://shop.rema1000.dk/ost-mv,400,GR.,,2025-04-27,havarti +
Rema1000,KRONEKILDE 45+ ML,76.95,SKÆREOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450252/image/1618576766/170.jpg,https://shop.rema1000.dk/ost-mv,837,GR.,,2025-04-27,kronekilde + ml
Rema1000,1911 MAMMEN OST 45+,62.95,SKÆREOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450801/image/1675692892/170.jpg,https://shop.rema1000.dk/ost-mv,450,GR.,,2025-04-27,mammen ost +
Rema1000,RIBERHUS ML 45+,71.95,SKÆREOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450723/image/1689330842/170.jpg,https://shop.rema1000.dk/ost-mv,468,GR.,,2025-04-27,riberhus ml +
Rema1000,KLOVBORG 45+,45.00,SKÆREOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450591/image/1734600010/170.jpg,https://shop.rema1000.dk/ost-mv,552,GR.,,2025-04-27,klovborg +
Rema1000,KRONEKILDE 45+ LAGRET,79.95,SKÆREOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450249/image/1618576766/170.jpg,https://shop.rema1000.dk/ost-mv,725,GR.,,2025-04-27,kronekilde + lagret
